time,open,high,low,close,volume
2022-11-15 18:00:00,1233.6,1267.94,1267.7,1243.75,2681.34718162
2022-11-15 19:00:00,1235.5,1258.6,1243.75,1256.88,1947.24961769
2022-11-15 20:00:00,1248.46,1265.21,1256.88,1253.9,1828.81267751
2022-11-15 21:00:00,1241.0,1255.44,1253.12,1247.23,1845.10579891
2022-11-15 22:00:00,1242.76,1249.08,1246.97,1244.66,673.68375929
2022-11-15 23:00:00,1243.71,1254.23,1244.66,1253.39,1382.69266626
2022-11-16 00:00:00,1248.07,1256.9,1253.39,1252.01,1251.27372344
2022-11-16 01:00:00,1252.01,1261.1,1252.14,1261.06,878.32835481
2022-11-16 02:00:00,1257.06,1268.56,1261.12,1260.07,765.67023642
2022-11-16 03:00:00,1259.28,1266.25,1261.12,1265.23,376.46343059
2022-11-16 04:00:00,1257.12,1264.51,1264.51,1257.86,343.29726045
2022-11-16 05:00:00,1253.87,1259.33,1257.67,1257.71,357.12037486
2022-11-16 06:00:00,1243.0,1261.06,1257.71,1247.87,922.11790367
2022-11-16 07:00:00,1245.0,1251.6,1248.11,1245.39,641.50200708
2022-11-16 08:00:00,1227.5,1253.97,1245.58,1237.64,1659.19791489
2022-11-16 09:00:00,1224.51,1240.11,1237.71,1230.84,1039.08504281
2022-11-16 10:00:00,1226.5,1235.24,1230.58,1230.77,1051.80105451
2022-11-16 11:00:00,1214.81,1233.15,1231.19,1221.74,1034.42831102
2022-11-16 12:00:00,1213.5,1225.28,1222.19,1220.35,1176.93088064
2022-11-16 13:00:00,1208.67,1233.06,1220.35,1213.53,2551.59215567
2022-11-16 14:00:00,1201.47,1215.73,1213.53,1208.3,2588.07459412
2022-11-16 15:00:00,1186.68,1212.94,1207.2,1190.98,2444.85026575
2022-11-16 16:00:00,1186.83,1215.22,1191.33,1208.13,1127.68093568
2022-11-16 17:00:00,1206.12,1221.41,1207.5,1214.03,1127.35709873
2022-11-16 18:00:00,1209.69,1218.66,1214.87,1211.0,1125.27508078
2022-11-16 19:00:00,1198.5,1210.7,1210.61,1206.41,1105.35619944
2022-11-16 20:00:00,1204.38,1213.89,1206.7,1212.54,1023.817005
2022-11-16 21:00:00,1206.0,1215.61,1212.66,1208.37,780.87264627
2022-11-16 22:00:00,1201.85,1218.97,1208.49,1216.01,583.36276784
2022-11-16 23:00:00,1210.5,1221.54,1216.24,1216.23,1327.98406684
2022-11-17 00:00:00,1214.23,1226.65,1216.32,1223.8,1546.61204673
2022-11-17 01:00:00,1217.74,1228.32,1223.55,1219.55,773.3700764
2022-11-17 02:00:00,1207.5,1220.18,1219.55,1208.03,590.33840419
2022-11-17 03:00:00,1201.66,1211.86,1207.68,1203.8,414.47616902
2022-11-17 04:00:00,1192.89,1206.0,1204.37,1203.64,639.07376004
2022-11-17 05:00:00,1204.0,1211.6,1204.0,1210.56,574.85500637
2022-11-17 06:00:00,1199.5,1216.28,1209.94,1201.62,853.78156841
2022-11-17 07:00:00,1195.84,1208.2,1201.62,1204.88,701.66443188
2022-11-17 08:00:00,1200.26,1208.2,1204.88,1203.31,461.51424947
2022-11-17 09:00:00,1181.67,1203.9,1203.31,1191.1,1233.20010972
2022-11-17 10:00:00,1189.0,1195.41,1191.2,1191.62,914.40104149
2022-11-17 11:00:00,1192.27,1204.83,1192.57,1203.78,880.49198479
2022-11-17 12:00:00,1197.0,1204.87,1204.18,1203.97,1001.03667118
2022-11-17 13:00:00,1184.48,1203.52,1203.52,1190.42,2017.53218478
2022-11-17 14:00:00,1186.0,1197.23,1190.2,1192.69,1985.67671246
2022-11-17 15:00:00,1188.0,1217.3,1192.32,1192.74,1659.64586309
2022-11-17 16:00:00,1190.51,1214.9,1193.36,1210.87,1315.19937039
2022-11-17 17:00:00,1203.36,1217.57,1211.44,1211.27,1838.37822925
2022-11-17 18:00:00,1208.06,1215.01,1211.51,1212.69,1319.64119475
2022-11-17 19:00:00,1201.31,1213.54,1212.93,1202.69,1093.60617004
2022-11-17 20:00:00,1199.0,1205.4,1202.43,1201.4,924.37278948
2022-11-17 21:00:00,1201.46,1210.0,1201.46,1206.82,800.3790348
2022-11-17 22:00:00,1203.55,1209.41,1206.82,1206.75,416.11560758
2022-11-17 23:00:00,1196.08,1208.77,1206.73,1200.33,1660.90486676
2022-11-18 00:00:00,1199.18,1217.76,1200.33,1216.09,1533.02826756
2022-11-18 01:00:00,1210.8,1218.45,1216.87,1213.89,1072.13299512
2022-11-18 02:00:00,1209.34,1233.69,1214.01,1227.12,1137.34329253
2022-11-18 03:00:00,1219.42,1229.97,1227.12,1219.42,765.43380666
2022-11-18 04:00:00,1215.0,1221.23,1220.37,1219.16,511.55888645
2022-11-18 05:00:00,1217.13,1223.92,1219.35,1218.06,244.37450146
2022-11-18 06:00:00,1213.0,1219.66,1217.76,1218.7,355.66581597
2022-11-18 07:00:00,1213.69,1221.0,1218.95,1214.45,327.86656602
2022-11-18 08:00:00,1205.73,1214.82,1214.55,1213.17,454.00377604
2022-11-18 09:00:00,1211.63,1217.07,1213.14,1215.34,308.6464227
2022-11-18 10:00:00,1214.48,1225.3,1215.26,1218.87,588.09757587
2022-11-18 11:00:00,1214.67,1221.87,1218.84,1216.68,401.85218037
2022-11-18 12:00:00,1216.91,1221.17,1216.91,1218.2,388.97957374
2022-11-18 13:00:00,1216.88,1227.89,1218.03,1219.5,1643.07600878
2022-11-18 14:00:00,1211.0,1223.13,1219.4,1214.41,1548.70861938
2022-11-18 15:00:00,1206.58,1215.28,1214.42,1211.39,1722.63859092
2022-11-18 16:00:00,1204.0,1214.62,1211.36,1207.69,1528.57300074
2022-11-18 17:00:00,1200.5,1208.62,1207.49,1204.31,1296.86230687
2022-11-18 18:00:00,1202.34,1207.52,1203.43,1205.85,737.09695187
2022-11-18 19:00:00,1203.61,1211.44,1205.58,1209.24,1119.15961359
2022-11-18 20:00:00,1208.21,1214.2,1209.3,1209.73,1190.70566328
2022-11-18 21:00:00,1209.04,1212.93,1209.77,1209.43,406.15985224
2022-11-18 22:00:00,1206.89,1211.71,1209.01,1210.44,109.29341909
2022-11-18 23:00:00,1206.0,1214.96,1210.16,1212.09,405.08973519
2022-11-19 00:00:00,1209.48,1213.15,1211.92,1210.32,179.84698412
2022-11-19 01:00:00,1207.73,1211.96,1210.01,1210.17,316.92402302
2022-11-19 02:00:00,1201.18,1210.22,1210.17,1206.68,580.66635524
2022-11-19 03:00:00,1206.26,1209.71,1206.68,1208.54,273.58768112
2022-11-19 04:00:00,1205.7,1209.4,1208.54,1207.96,307.99460982
2022-11-19 05:00:00,1197.66,1209.06,1208.32,1205.1,568.78246676
2022-11-19 06:00:00,1202.32,1207.96,1205.13,1207.71,353.88980144
2022-11-19 07:00:00,1206.29,1209.22,1207.62,1206.36,185.07278841
2022-11-19 08:00:00,1204.23,1212.27,1206.26,1210.6,537.55245648
2022-11-19 09:00:00,1207.94,1211.8,1210.04,1209.44,242.96200989
2022-11-19 10:00:00,1206.92,1210.55,1209.83,1208.9,222.90787356
2022-11-19 11:00:00,1207.57,1211.36,1208.9,1211.36,274.09659449
2022-11-19 12:00:00,1207.89,1212.05,1211.37,1208.33,365.5019527
2022-11-19 13:00:00,1205.88,1209.96,1208.33,1208.01,244.28843581
2022-11-19 14:00:00,1206.88,1209.49,1208.01,1207.9,179.8570174
2022-11-19 15:00:00,1207.03,1211.09,1207.03,1209.73,360.47891545
2022-11-19 16:00:00,1208.0,1211.69,1209.73,1210.23,301.478057
2022-11-19 17:00:00,1206.92,1210.62,1210.62,1208.09,350.15045812
2022-11-19 18:00:00,1207.39,1210.24,1208.05,1208.24,183.82334155
2022-11-19 19:00:00,1207.69,1210.48,1208.59,1209.15,264.60243832
2022-11-19 20:00:00,1208.95,1211.28,1209.35,1209.25,240.03747313
2022-11-19 21:00:00,1209.34,1212.16,1209.38,1211.66,497.50859289
2022-11-19 22:00:00,1211.67,1232.91,1211.67,1224.91,2312.03225673
2022-11-19 23:00:00,1216.96,1227.4,1225.58,1217.19,830.85711951
2022-11-20 00:00:00,1217.14,1223.22,1217.39,1222.93,512.30951633
2022-11-20 01:00:00,1217.96,1226.81,1222.96,1218.44,382.05749744
2022-11-20 02:00:00,1217.32,1221.68,1218.51,1218.69,213.76136745
2022-11-20 03:00:00,1215.36,1219.37,1218.58,1218.94,198.44780273
2022-11-20 04:00:00,1218.66,1220.9,1219.3,1219.92,183.99673202
2022-11-20 05:00:00,1217.52,1219.73,1219.73,1218.83,160.10782843
2022-11-20 06:00:00,1217.59,1220.05,1218.83,1219.79,131.03760288
2022-11-20 07:00:00,1218.05,1223.01,1219.55,1220.32,187.34762457
2022-11-20 08:00:00,1204.15,1220.46,1220.32,1207.76,357.33232388
2022-11-20 09:00:00,1207.15,1211.29,1207.38,1207.73,207.3635674
2022-11-20 10:00:00,1191.0,1208.56,1207.46,1195.85,625.59819707
2022-11-20 11:00:00,1160.08,1196.87,1195.6,1167.86,1118.29158121
2022-11-20 12:00:00,1153.18,1173.42,1167.51,1166.68,1551.07313172
2022-11-20 13:00:00,1165.0,1179.03,1166.93,1176.67,1031.51454976
2022-11-20 14:00:00,1171.5,1180.54,1176.85,1172.38,805.62835209
2022-11-20 15:00:00,1171.54,1179.53,1172.08,1177.03,590.18092484
2022-11-20 16:00:00,1169.5,1179.8,1177.26,1174.4,860.2793859
2022-11-20 17:00:00,1172.18,1177.64,1174.41,1172.2,513.12498299
2022-11-20 18:00:00,1171.72,1178.52,1172.39,1178.37,339.78702551
2022-11-20 19:00:00,1175.37,1189.8,1177.64,1185.45,612.61797779
2022-11-20 20:00:00,1172.0,1186.75,1185.43,1177.17,728.52047546
2022-11-20 21:00:00,1133.97,1177.07,1176.87,1143.33,1262.69440963
2022-11-20 22:00:00,1135.0,1154.38,1142.11,1142.31,892.80937498
2022-11-20 23:00:00,1132.45,1146.08,1142.74,1142.02,2412.22540394
2022-11-21 00:00:00,1126.51,1143.52,1142.02,1139.64,2342.9976467
2022-11-21 01:00:00,1128.0,1142.81,1139.42,1130.05,1151.33955819
2022-11-21 02:00:00,1110.69,1132.82,1129.57,1121.36,2663.77333226
2022-11-21 03:00:00,1110.74,1126.89,1121.28,1124.3,2897.68203058
2022-11-21 04:00:00,1124.48,1139.79,1124.62,1128.94,2649.78362792
2022-11-21 05:00:00,1127.73,1136.81,1128.89,1135.72,1830.68331973
2022-11-21 06:00:00,1127.39,1138.28,1135.78,1128.18,1929.38452255
2022-11-21 07:00:00,1117.0,1132.24,1128.18,1123.78,1563.53432149
2022-11-21 08:00:00,1117.0,1127.44,1124.01,1119.93,1843.55848001
2022-11-21 09:00:00,1105.99,1126.72,1119.93,1120.5,2948.9514363
2022-11-21 10:00:00,1115.01,1128.73,1120.65,1126.93,2431.57968964
2022-11-21 11:00:00,1122.0,1131.52,1127.03,1124.64,1907.11832434
2022-11-21 12:00:00,1114.84,1128.22,1124.64,1127.11,2172.11729759
2022-11-21 13:00:00,1125.27,1146.33,1127.19,1134.79,2816.90087549
2022-11-21 14:00:00,1132.9,1142.87,1134.8,1134.37,2332.80911789
2022-11-21 15:00:00,1129.0,1137.18,1134.6,1130.43,2392.87469684
2022-11-21 16:00:00,1101.47,1133.23,1130.31,1116.57,3446.97038862
2022-11-21 17:00:00,1103.0,1121.77,1116.6,1105.97,2910.50390813
2022-11-21 18:00:00,1092.65,1108.65,1105.67,1100.0,3090.75805024
2022-11-21 19:00:00,1079.37,1105.86,1099.95,1091.47,3456.91478168
2022-11-21 20:00:00,1089.82,1114.14,1091.17,1104.84,2552.23361707
2022-11-21 21:00:00,1082.5,1108.68,1104.89,1095.18,2749.68939783
2022-11-21 22:00:00,1093.9,1121.69,1094.57,1107.97,1081.83949403
2022-11-21 23:00:00,1106.76,1116.84,1108.25,1107.19,1796.04390148
2022-11-22 00:00:00,1100.83,1116.66,1107.33,1106.36,2357.95681743
2022-11-22 01:00:00,1098.89,1109.83,1106.28,1101.89,1645.39138951
2022-11-22 02:00:00,1096.72,1111.13,1101.56,1109.09,2389.28520685
2022-11-22 03:00:00,1102.0,1111.71,1109.08,1104.13,1461.09818606
2022-11-22 04:00:00,1099.64,1107.29,1104.11,1101.54,1471.18944861
2022-11-22 05:00:00,1096.24,1105.06,1101.67,1098.94,2422.20517418
2022-11-22 06:00:00,1083.88,1100.52,1099.35,1086.03,2492.90821717
2022-11-22 07:00:00,1079.63,1094.72,1085.12,1093.86,1985.240217
2022-11-22 08:00:00,1074.49,1094.73,1093.63,1087.94,1940.65565229
2022-11-22 09:00:00,1079.28,1092.83,1087.94,1081.29,1703.47309056
2022-11-22 10:00:00,1077.08,1094.57,1081.2,1092.37,2292.17723411
2022-11-22 11:00:00,1082.26,1094.21,1092.79,1085.31,1826.71859643
2022-11-22 12:00:00,1078.98,1102.46,1085.14,1098.46,2684.95582796
2022-11-22 13:00:00,1097.13,1135.27,1097.6,1133.05,3796.76626031
2022-11-22 14:00:00,1118.5,1142.31,1133.97,1122.04,2447.89640656
2022-11-22 15:00:00,1122.03,1142.81,1122.03,1135.74,3367.58682703
2022-11-22 16:00:00,1126.62,1141.32,1135.61,1127.16,2428.55731182
2022-11-22 17:00:00,1114.5,1129.38,1127.71,1117.24,1948.99843075
2022-11-22 18:00:00,1115.83,1127.97,1117.76,1126.92,1884.03413943
2022-11-22 19:00:00,1124.43,1138.28,1126.92,1127.58,2357.11540442
2022-11-22 20:00:00,1126.78,1133.66,1127.4,1127.41,1553.79210632
2022-11-22 21:00:00,1122.81,1132.02,1127.47,1130.75,1316.87245949
2022-11-22 22:00:00,1126.16,1140.41,1130.75,1137.27,666.54954436
2022-11-22 23:00:00,1133.27,1141.83,1137.33,1139.07,2173.37032002
2022-11-23 00:00:00,1133.75,1148.34,1139.48,1134.45,3525.57230155
2022-11-23 01:00:00,1127.76,1136.84,1134.76,1131.85,1768.07954834
2022-11-23 02:00:00,1131.69,1166.84,1131.95,1162.98,2856.12621163
2022-11-23 03:00:00,1158.84,1171.08,1163.82,1171.08,2052.34701611
2022-11-23 04:00:00,1161.49,1171.63,1170.84,1164.29,1347.79512781
2022-11-23 05:00:00,1158.0,1165.74,1163.77,1158.41,1353.88555957
2022-11-23 06:00:00,1157.5,1163.84,1158.48,1162.39,883.09347834
2022-11-23 07:00:00,1158.19,1170.02,1162.22,1167.14,1723.90687906
2022-11-23 08:00:00,1160.79,1173.69,1167.42,1164.25,1801.03040102
2022-11-23 09:00:00,1163.24,1171.65,1164.25,1166.42,1223.40021305
2022-11-23 10:00:00,1161.98,1182.55,1167.06,1174.75,2268.62393666
2022-11-23 11:00:00,1170.5,1178.88,1174.79,1175.2,3094.43411252
2022-11-23 12:00:00,1164.41,1178.07,1174.96,1164.41,2251.85875719
2022-11-23 13:00:00,1155.52,1169.11,1164.41,1157.48,2129.58631276
2022-11-23 14:00:00,1153.69,1168.35,1157.45,1166.06,2431.17406149
2022-11-23 15:00:00,1159.47,1171.78,1166.12,1162.0,1732.26139124
2022-11-23 16:00:00,1150.62,1163.8,1162.0,1152.63,1565.15534792
2022-11-23 17:00:00,1150.5,1155.74,1152.46,1153.37,1450.9449063
2022-11-23 18:00:00,1153.07,1175.0,1153.22,1170.17,2106.52009868
2022-11-23 19:00:00,1163.54,1190.09,1169.71,1168.86,2557.05834739
2022-11-23 20:00:00,1163.0,1175.57,1169.19,1175.08,3258.5510485
2022-11-23 21:00:00,1169.31,1177.02,1175.03,1169.33,979.15276682
2022-11-23 22:00:00,1168.5,1175.44,1169.33,1174.58,576.95496397
2022-11-23 23:00:00,1173.18,1191.31,1174.78,1184.67,2696.49358239
2022-11-24 00:00:00,1180.78,1189.36,1184.67,1182.45,1839.88460209
2022-11-24 01:00:00,1181.43,1207.22,1182.41,1202.45,2685.30027084
2022-11-24 02:00:00,1199.49,1210.29,1203.33,1200.61,2098.54929079
2022-11-24 03:00:00,1197.39,1206.0,1200.39,1201.96,1258.29090902
2022-11-24 04:00:00,1199.03,1206.19,1202.21,1203.9,1232.22772833
2022-11-24 05:00:00,1199.84,1205.65,1203.38,1201.4,1174.21608052
2022-11-24 06:00:00,1198.92,1216.75,1201.76,1213.6,1147.4637471
2022-11-24 07:00:00,1206.53,1217.2,1212.7,1207.3,1413.0200559
2022-11-24 08:00:00,1194.5,1208.46,1206.84,1199.79,1412.79098604
2022-11-24 09:00:00,1195.8,1202.97,1200.17,1202.03,924.87526882
2022-11-24 10:00:00,1191.5,1204.48,1202.12,1196.42,1554.81871319
2022-11-24 11:00:00,1193.1,1197.77,1196.57,1196.27,1239.47500328
2022-11-24 12:00:00,1192.34,1202.03,1196.15,1194.39,1710.2870897
2022-11-24 13:00:00,1192.9,1204.03,1194.16,1199.9,1331.17000378
2022-11-24 14:00:00,1186.5,1200.48,1200.41,1194.09,1427.90436337
2022-11-24 15:00:00,1190.01,1198.84,1193.98,1195.63,1285.48756377
2022-11-24 16:00:00,1193.13,1207.5,1195.55,1201.36,2692.39175025
2022-11-24 17:00:00,1198.45,1208.55,1201.21,1200.54,2159.9354365
2022-11-24 18:00:00,1198.48,1205.54,1200.04,1204.49,990.72443035
2022-11-24 19:00:00,1200.99,1206.81,1204.66,1203.45,899.75789748
2022-11-24 20:00:00,1196.32,1205.93,1203.31,1197.74,1612.99155757
2022-11-24 21:00:00,1193.9,1199.82,1197.86,1196.37,1021.58975154
2022-11-24 22:00:00,1196.35,1204.55,1196.51,1203.28,857.03109967
2022-11-24 23:00:00,1200.0,1206.09,1203.29,1203.84,2519.72632564
2022-11-25 00:00:00,1191.31,1204.88,1203.76,1194.66,2859.1086881
2022-11-25 01:00:00,1192.01,1197.37,1194.39,1192.81,1496.29956997
2022-11-25 02:00:00,1181.04,1193.28,1193.07,1187.41,2647.55907465
2022-11-25 03:00:00,1185.15,1189.37,1187.34,1186.04,1251.65773199
2022-11-25 04:00:00,1171.21,1187.79,1185.98,1175.41,2215.9019383
2022-11-25 05:00:00,1172.62,1177.23,1175.51,1173.17,1565.98115856
2022-11-25 06:00:00,1172.09,1183.22,1173.02,1181.85,1331.26502695
2022-11-25 07:00:00,1179.81,1186.99,1182.28,1185.26,1095.67678045
2022-11-25 08:00:00,1178.96,1187.19,1185.25,1180.72,1046.07156297
2022-11-25 09:00:00,1176.94,1183.98,1180.76,1179.14,1244.68887265
2022-11-25 10:00:00,1175.84,1189.09,1179.1,1185.15,1657.28715651
2022-11-25 11:00:00,1184.66,1198.6,1185.11,1193.59,1934.17151488
2022-11-25 12:00:00,1190.74,1200.15,1193.93,1191.25,1826.69502231
2022-11-25 13:00:00,1187.32,1193.01,1191.04,1190.24,1244.34154544
2022-11-25 14:00:00,1181.55,1193.41,1189.97,1192.88,2312.36858801
2022-11-25 15:00:00,1186.48,1195.61,1193.3,1190.0,2171.05132429
2022-11-25 16:00:00,1183.02,1190.27,1190.14,1187.22,1838.10958422
2022-11-25 17:00:00,1186.99,1194.09,1187.16,1191.48,1257.40642282
2022-11-25 18:00:00,1189.45,1194.32,1191.64,1191.48,1077.56461771
2022-11-25 19:00:00,1191.06,1199.22,1191.45,1197.07,1376.04549143
2022-11-25 20:00:00,1196.05,1207.7,1197.31,1199.77,2072.10360089
2022-11-25 21:00:00,1198.9,1201.84,1199.96,1199.61,908.64232786
2022-11-25 22:00:00,1196.16,1202.0,1199.57,1198.92,805.60740375
2022-11-25 23:00:00,1196.2,1203.73,1199.19,1199.26,866.83188492
2022-11-26 00:00:00,1197.06,1209.8,1199.37,1206.45,1278.34263292
2022-11-26 01:00:00,1206.23,1229.31,1207.13,1219.18,2452.73102972
2022-11-26 02:00:00,1216.85,1225.2,1219.86,1218.19,939.22961284
2022-11-26 03:00:00,1214.49,1218.88,1218.69,1215.97,321.18622089
2022-11-26 04:00:00,1214.13,1225.42,1215.72,1223.7,771.35308658
2022-11-26 05:00:00,1219.97,1225.11,1223.31,1220.53,589.47437658
2022-11-26 06:00:00,1215.15,1220.6,1220.32,1216.74,461.13687315
2022-11-26 07:00:00,1212.46,1220.76,1217.24,1218.84,656.97380487
2022-11-26 08:00:00,1215.47,1220.88,1218.62,1216.43,381.66316661
2022-11-26 09:00:00,1216.39,1223.24,1216.45,1220.68,421.41936581
2022-11-26 10:00:00,1219.35,1227.46,1220.45,1220.21,1091.99339032
2022-11-26 11:00:00,1217.94,1223.96,1220.46,1222.07,1281.87918879
2022-11-26 12:00:00,1217.86,1222.66,1222.32,1219.36,650.82087902
2022-11-26 13:00:00,1218.92,1223.38,1219.33,1221.05,740.61842722
2022-11-26 14:00:00,1209.63,1235.87,1220.72,1214.35,2757.64211431
2022-11-26 15:00:00,1206.48,1216.83,1214.28,1211.06,1702.57317205
2022-11-26 16:00:00,1209.07,1214.26,1210.95,1209.31,989.79677203
2022-11-26 17:00:00,1207.87,1215.35,1209.49,1213.13,812.61196952
2022-11-26 18:00:00,1207.45,1213.84,1212.98,1207.8,511.58118974
2022-11-26 19:00:00,1201.8,1208.6,1207.56,1207.59,834.97432966
2022-11-26 20:00:00,1207.26,1208.99,1207.8,1208.44,162.78206585
2022-11-26 21:00:00,1208.4,1212.96,1208.41,1210.58,293.89656911
2022-11-26 22:00:00,1196.23,1210.42,1210.4,1201.56,683.58437086
2022-11-26 23:00:00,1199.93,1207.76,1201.12,1205.68,1085.38466387
2022-11-27 00:00:00,1204.37,1209.24,1205.09,1205.91,483.49289173
2022-11-27 01:00:00,1206.76,1213.89,1206.76,1211.84,436.09405182
2022-11-27 02:00:00,1211.52,1216.45,1211.6,1215.24,484.80595619
2022-11-27 03:00:00,1213.8,1218.39,1215.48,1216.6,361.22040097
2022-11-27 04:00:00,1215.33,1223.42,1216.76,1218.97,1293.37789203
2022-11-27 05:00:00,1215.99,1220.96,1219.27,1217.29,226.09529869
2022-11-27 06:00:00,1216.65,1222.56,1216.95,1216.93,456.40644949
2022-11-27 07:00:00,1216.84,1219.31,1217.21,1217.11,105.77845037
2022-11-27 08:00:00,1211.02,1220.49,1217.23,1211.72,453.0532427
2022-11-27 09:00:00,1209.79,1214.07,1211.45,1210.63,267.00182136
2022-11-27 10:00:00,1209.76,1221.42,1210.79,1213.16,716.98524582
2022-11-27 11:00:00,1211.63,1216.85,1212.97,1215.75,360.62485223
2022-11-27 12:00:00,1213.3,1218.6,1215.75,1214.5,252.37621797
2022-11-27 13:00:00,1210.74,1215.19,1214.61,1212.66,279.30752049
2022-11-27 14:00:00,1210.7,1216.06,1212.39,1212.91,266.7839886
2022-11-27 15:00:00,1207.8,1219.9,1212.81,1218.27,630.7935828
2022-11-27 16:00:00,1213.57,1220.94,1218.28,1213.93,581.67854297
2022-11-27 17:00:00,1212.32,1216.27,1214.31,1215.29,412.83921888
2022-11-27 18:00:00,1215.51,1218.38,1215.54,1217.41,234.91374921
2022-11-27 19:00:00,1211.19,1217.33,1217.33,1212.89,390.48174515
2022-11-27 20:00:00,1211.95,1214.69,1212.72,1213.79,190.70651121
2022-11-27 21:00:00,1213.46,1218.54,1213.78,1215.73,438.14422081
2022-11-27 22:00:00,1214.37,1217.39,1215.43,1215.72,386.48141184
2022-11-27 23:00:00,1188.87,1216.04,1215.6,1193.99,5621.14007192
2022-11-28 00:00:00,1192.08,1199.4,1193.84,1194.84,2380.60413465
2022-11-28 01:00:00,1160.63,1197.03,1195.01,1163.98,4242.14918727
2022-11-28 02:00:00,1158.87,1170.79,1163.98,1164.02,2326.23951652
2022-11-28 03:00:00,1163.43,1173.24,1163.43,1172.4,1271.57603222
2022-11-28 04:00:00,1170.12,1179.01,1172.1,1174.06,1139.89552877
2022-11-28 05:00:00,1166.49,1174.52,1174.32,1167.57,575.39842404
2022-11-28 06:00:00,1167.35,1175.2,1167.63,1175.08,580.99018038
2022-11-28 07:00:00,1170.87,1175.43,1175.03,1174.04,794.26098303
2022-11-28 08:00:00,1171.2,1176.01,1174.04,1174.49,962.14750801
2022-11-28 09:00:00,1169.38,1176.57,1174.82,1171.84,982.38938775
2022-11-28 10:00:00,1163.52,1171.62,1171.57,1167.45,1231.6890023
2022-11-28 11:00:00,1167.8,1172.84,1167.8,1170.48,1012.48924502
2022-11-28 12:00:00,1168.08,1174.6,1170.74,1170.49,1030.26219021
2022-11-28 13:00:00,1167.55,1172.66,1170.33,1170.48,910.04617927
2022-11-28 14:00:00,1163.06,1181.89,1170.58,1167.06,2652.57031944
2022-11-28 15:00:00,1155.32,1169.84,1167.06,1163.49,3913.33531127
2022-11-28 16:00:00,1150.82,1184.49,1163.28,1176.36,3765.03718983
2022-11-28 17:00:00,1170.79,1184.26,1177.04,1171.82,2235.33285004
2022-11-28 18:00:00,1167.67,1174.53,1172.01,1168.13,1161.21115087
2022-11-28 19:00:00,1165.18,1173.98,1168.45,1171.54,962.43248897
2022-11-28 20:00:00,1170.06,1175.2,1171.54,1174.59,886.73216666
2022-11-28 21:00:00,1168.98,1175.14,1174.51,1172.73,739.04020736
2022-11-28 22:00:00,1170.36,1173.23,1172.94,1170.76,237.97107582
2022-11-28 23:00:00,1166.96,1171.95,1170.58,1167.54,1331.46596488
2022-11-29 00:00:00,1158.18,1170.12,1167.35,1166.96,2599.71860374
2022-11-29 01:00:00,1165.31,1182.22,1167.29,1177.33,1867.77394473
2022-11-29 02:00:00,1176.37,1189.72,1176.92,1182.96,1966.94438684
2022-11-29 03:00:00,1181.65,1187.29,1183.01,1184.82,843.79901707
2022-11-29 04:00:00,1184.25,1203.73,1185.16,1198.16,3246.63305892
2022-11-29 05:00:00,1198.9,1214.66,1199.03,1208.01,1875.79301183
2022-11-29 06:00:00,1203.14,1211.99,1208.41,1204.27,1335.38086291
2022-11-29 07:00:00,1204.35,1213.78,1204.36,1206.81,1206.28823613
2022-11-29 08:00:00,1205.15,1223.17,1207.12,1215.03,2452.64044155
2022-11-29 09:00:00,1211.0,1219.87,1214.75,1217.99,1928.69125931
2022-11-29 10:00:00,1212.9,1220.31,1218.29,1213.85,1294.579512
2022-11-29 11:00:00,1213.4,1222.32,1214.09,1216.83,1634.73616823
2022-11-29 12:00:00,1214.08,1218.79,1217.39,1216.16,1162.93493624
2022-11-29 13:00:00,1206.43,1216.23,1215.96,1209.55,1733.9770555
2022-11-29 14:00:00,1202.47,1215.98,1209.42,1205.07,2360.26401901
2022-11-29 15:00:00,1203.03,1217.27,1205.05,1208.64,1845.87345003
2022-11-29 16:00:00,1203.09,1213.0,1208.37,1208.58,1628.42923472
2022-11-29 17:00:00,1205.14,1211.78,1208.58,1209.04,1322.860371
2022-11-29 18:00:00,1207.07,1216.64,1208.94,1215.31,1414.76901502
2022-11-29 19:00:00,1214.56,1220.77,1215.41,1215.49,1106.89055858
2022-11-29 20:00:00,1215.69,1227.0,1215.82,1222.44,2146.06111323
2022-11-29 21:00:00,1219.03,1225.24,1222.69,1219.7,1018.79661136
2022-11-29 22:00:00,1216.87,1224.03,1219.47,1223.11,525.33542815
2022-11-29 23:00:00,1215.41,1226.8,1222.92,1216.63,1809.63126626
2022-11-30 00:00:00,1212.38,1282.64,1216.32,1274.49,3845.20235645
2022-11-30 01:00:00,1266.55,1280.75,1275.57,1272.9,1800.11214597
2022-11-30 02:00:00,1269.54,1282.21,1274.45,1270.55,3080.82321529
2022-11-30 03:00:00,1263.56,1273.21,1270.7,1264.63,2524.64072003
2022-11-30 04:00:00,1264.63,1270.71,1264.88,1269.91,1349.97946688
2022-11-30 05:00:00,1267.91,1274.73,1269.91,1271.16,1306.80988535
2022-11-30 06:00:00,1267.02,1271.96,1271.37,1269.21,1332.2866439
2022-11-30 07:00:00,1268.05,1274.12,1269.3,1272.86,1264.55010011
2022-11-30 08:00:00,1266.02,1277.35,1272.86,1268.37,1048.42175611
2022-11-30 09:00:00,1261.48,1269.27,1268.11,1266.39,1118.95653225
2022-11-30 10:00:00,1264.49,1267.94,1266.1,1264.49,714.10617097
